ball-bearing;humidity;vibration
21.477;73.837;36.852
21.477;73.837;3.685
21.477;73.837;36.848
21.477;73.837;36.845
21.477;73.837;36.842
21.477;73.837;3.684
21.477;73.837;36.837
21.477;73.837;36.835
21.477;73.837;36.833
21.477;73.837;3.683
21.477;73.837;36.827
21.477;73.837;36.825
21.478;73.836;36.822
21.478;73.836;3.682
21.478;73.836;36.818
21.478;73.836;36.815
21.478;73.836;36.812
21.478;73.836;3.681
21.478;73.836;36.807
21.478;73.836;36.805
21.478;73.836;36.803
21.478;73.836;Mrz 68
21.478;73.836;36.797
21.478;73.836;36.795
21.478;73.836;36.792
21.478;73.836;3.679
21.479;73.836;36.788
21.479;73.836;36.785
21.479;73.836;36.782
21.479;73.836;3.678
21.479;73.836;36.777
21.479;73.835;36.775
21.479;73.835;36.773
21.479;73.835;3.677
21.479;73.835;36.767
21.479;73.835;36.765
21.479;73.835;36.762
21.479;73.835;3.676
21.479;73.835;36.758
21.479;73.835;36.755
21.48;73.835;36.752
21.48;73.835;3.675
21.48;73.835;36.747
21.48;73.835;36.745
21.48;73.835;36.743
21.48;73.835;3.674
21.48;73.835;36.737
21.48;73.835;36.735
21.48;73.835;36.732
21.48;73.835;3.673
21.48;73.835;36.728
21.48;73.834;36.725
21.48;73.834;36.722
21.48;73.834;3.672
21.481;73.834;36.717
21.481;73.834;36.715
21.481;73.834;36.713
21.481;73.834;3.671
21.481;73.834;36.707
21.481;73.834;36.705
21.481;73.834;36.702
21.481;73.834;Mrz 67
21.481;73.834;36.698
21.481;73.834;36.695
21.481;73.834;36.692
21.481;73.834;3.669
21.481;73.834;36.687
21.481;73.834;36.685
21.482;73.834;36.683
21.482;73.834;3.668
21.482;73.834;36.678
21.482;73.834;36.675
21.482;73.833;36.672
21.482;73.833;3.667
21.482;73.833;36.668
21.482;73.833;36.665
21.482;73.833;36.663
21.482;73.833;3.666
21.482;73.833;36.657
21.482;73.833;36.655
21.482;73.833;36.653
21.482;73.833;3.665
21.483;73.833;36.648
21.483;73.833;36.645
21.483;73.833;36.642
21.483;73.833;3.664
21.483;73.833;36.638
21.483;73.833;36.635
21.483;73.833;36.633
21.483;73.833;3.663
21.483;73.833;36.627
21.483;73.833;36.625
21.483;73.832;36.623
21.483;73.832;3.662
21.483;73.832;36.618
21.483;73.832;36.615
21.484;73.832;36.612
21.484;73.832;3.661
21.484;73.832;36.608
21.484;73.832;36.605
21.484;73.832;36.603
21.484;73.832;Mrz 66
21.484;73.832;36.597
21.484;73.832;36.595
21.484;73.832;36.593
21.484;73.832;3.659
21.484;73.832;36.588
21.484;73.832;36.585
21.484;73.832;36.582
21.484;73.832;3.658
21.485;73.832;36.578
21.485;73.832;36.575
21.485;73.831;36.573
21.485;73.831;3.657
21.485;73.831;36.567
21.485;73.831;36.565
21.485;73.831;36.563
21.485;73.831;3.656
21.485;73.831;36.558
21.485;73.831;36.555
21.485;73.831;36.552
21.485;73.831;3.655
21.485;73.831;36.547
21.486;73.831;36.545
21.486;73.831;36.543
21.486;73.831;3.654
21.486;73.831;36.537
21.486;73.831;36.535
21.486;73.831;36.532
21.486;73.831;3.653
21.486;73.831;36.528
21.486;73.831;36.525
21.486;73.83;36.522
21.486;73.83;3.652
21.486;73.83;36.517
21.486;73.83;36.515
21.486;73.83;36.513
21.487;73.83;3.651
21.487;73.83;36.507
21.487;73.83;36.505
21.487;73.83;36.502
21.487;73.83;Mrz 65
21.487;73.83;36.498
21.487;73.83;36.495
21.487;73.83;36.492
21.487;73.83;3.649
21.487;73.83;36.487
21.487;73.83;36.485
21.487;73.83;36.483
21.487;73.83;3.648
21.487;73.83;36.478
21.488;73.829;36.475
21.488;73.829;36.472
21.488;73.829;3.647
21.488;73.829;36.468
21.488;73.829;36.465
21.488;73.829;36.463
21.488;73.829;3.646
21.488;73.829;36.457
21.488;73.829;36.455
21.488;73.829;36.453
21.488;73.829;3.645
21.488;73.829;36.448
21.488;73.829;36.445
21.488;73.829;36.442
21.489;73.829;3.644
21.489;73.829;36.438
21.489;73.829;36.435
21.489;73.829;36.433
21.489;73.829;3.643
21.489;73.829;36.427
21.489;73.829;36.425
21.489;73.828;36.423
21.489;73.828;3.642
21.489;73.828;36.418
21.489;73.828;36.415
21.489;73.828;36.412
21.489;73.828;3.641
21.489;73.828;36.408
21.49;73.828;36.405
21.49;73.828;36.403
21.49;73.828;Mrz 64
21.49;73.828;36.397
21.49;73.828;36.395
21.49;73.828;36.393
21.49;73.828;3.639
21.49;73.828;36.388
21.49;73.828;36.385
21.49;73.828;36.382
21.49;73.828;3.638
21.49;73.828;36.378
21.49;73.828;36.375
21.49;73.827;36.373
21.491;73.827;3.637
21.491;73.827;36.367
21.491;73.827;36.365
21.491;73.827;36.363
21.491;73.827;3.636
21.491;73.827;36.358
21.491;73.827;36.355
21.491;73.827;36.352
21.491;73.827;3.635
21.491;73.827;36.348
21.491;73.827;36.345
21.491;73.827;36.343
21.491;73.827;3.634
21.491;73.827;36.337
21.492;73.827;36.335
21.492;73.827;36.333
21.492;73.827;3.633
21.492;73.827;36.328
21.492;73.826;36.325
21.492;73.826;36.322
21.492;73.826;3.632
21.492;73.826;36.318
21.492;73.826;36.315
21.492;73.826;36.313
21.492;73.826;3.631
21.492;73.826;36.307
21.492;73.826;36.305
21.492;73.826;36.303
21.493;73.826;Mrz 63
21.493;73.826;36.298
21.493;73.826;36.295
21.493;73.826;36.292
21.493;73.826;3.629
21.493;73.826;36.288
21.493;73.826;36.285
21.493;73.826;36.283
21.493;73.826;3.628
21.493;73.826;36.277
21.493;73.826;36.275
21.493;73.825;36.273
21.493;73.825;3.627
21.493;73.825;36.268
21.494;73.825;36.265
21.494;73.825;36.262
21.494;73.825;3.626
21.494;73.825;36.258
21.494;73.825;36.255
21.494;73.825;36.253
21.494;73.825;3.625
21.494;73.825;36.247
21.494;73.825;36.245
21.494;73.825;36.242
21.494;73.825;3.624
21.494;73.825;36.238
21.494;73.825;36.235
21.495;73.825;36.232
21.495;73.825;3.623
21.495;73.825;36.227
21.495;73.825;36.225
21.495;73.824;36.223
21.495;73.824;3.622
21.495;73.824;36.217
21.495;73.824;36.215
21.495;73.824;36.212
21.495;73.824;3.621
21.495;73.824;36.208
21.495;73.824;36.205
21.495;73.824;36.202
21.495;73.824;Mrz 62
21.496;73.824;36.197
21.496;73.824;36.195
21.496;73.824;36.193
21.496;73.824;3.619
21.496;73.824;36.187
21.496;73.824;36.185
21.496;73.824;36.182
21.496;73.824;3.618
21.496;73.824;36.178
21.496;73.823;36.175
21.496;73.823;36.172
21.496;73.823;3.617
21.496;73.823;36.167
21.497;73.823;36.165
21.497;73.823;36.163
21.497;73.823;3.616
21.497;73.823;36.157
21.497;73.823;36.155
21.497;73.823;36.152
21.497;73.823;3.615
21.497;73.823;36.148
21.497;73.823;36.145
21.497;73.823;36.142
21.497;73.823;3.614
21.497;73.823;36.137
21.497;73.823;36.135
21.497;73.823;36.133
21.498;73.823;3.613
21.498;73.823;36.127
21.498;73.823;36.125
21.498;73.822;36.122
21.498;73.822;3.612
21.498;73.822;36.118
21.498;73.822;36.115
21.498;73.822;36.112
21.498;73.822;3.611
21.498;73.822;36.107
21.498;73.822;36.105
21.498;73.822;36.103
21.498;73.822;Mrz 61
21.499;73.822;36.097
21.499;73.822;36.095
21.499;73.822;36.092
21.499;73.822;3.609
21.499;73.822;36.088
21.499;73.822;36.085
21.499;73.822;36.082
21.499;73.822;3.608
21.499;73.822;36.077
21.499;73.822;36.075
21.499;73.821;36.073
21.499;73.821;3.607
21.499;73.821;36.067
21.499;73.821;36.065
21. Mai;73.821;36.062
21. Mai;73.821;3.606
21. Mai;73.821;36.058
21. Mai;73.821;36.055
21. Mai;73.821;36.053
21. Mai;73.821;3.605
21. Mai;73.821;36.047
21. Mai;73.821;36.045
21. Mai;73.821;36.043
21. Mai;73.821;3.604
21. Mai;73.821;36.038
21. Mai;73.821;36.035
21. Mai;73.821;36.032
21.501;73.821;3.603
21.501;73.821;36.028
21.501;73.821;36.025
21.501;73.82;36.023
21.501;73.82;3.602
21.501;73.82;36.017
21.501;73.82;36.015
21.501;73.82;36.013
21.501;73.82;3.601
21.501;73.82;36.008
21.501;73.82;36.005
21.501;73.82;36.002
21.501;73.82;03. Jun
21.501;73.82;35.998
21.502;73.82;35.995
21.502;73.82;35.993
21.502;73.82;3.599
21.502;73.82;35.987
21.502;73.82;35.985
21.502;73.82;35.983
21.502;73.82;3.598
21.502;73.82;35.978
21.502;73.82;35.975
21.502;73.819;35.972
21.502;73.819;3.597
21.502;73.819;35.968
21.502;73.819;35.965
21.503;73.819;35.963
21.503;73.819;3.596
21.503;73.819;35.957
21.503;73.819;35.955
21.503;73.819;35.953
21.503;73.819;3.595
21.503;73.819;35.948
21.503;73.819;35.945
21.503;73.819;35.942
21.503;73.819;3.594
21.503;73.819;35.938
21.503;73.819;35.935
21.503;73.819;35.933
21.503;73.819;3.593
21.504;73.819;35.927
21.504;73.819;35.925
21.504;73.818;35.922
21.504;73.818;3.592
21.504;73.818;35.918
21.504;73.818;35.915
21.504;73.818;35.912
21.504;73.818;3.591
21.504;73.818;35.907
21.504;73.818;35.905
21.504;73.818;35.903
21.504;73.818;Mrz 59
21.504;73.818;35.897
21.505;73.818;35.895
21.505;73.818;35.892
21.505;73.818;3.589
21.505;73.818;35.888
21.505;73.818;35.885
21.505;73.818;35.882
21.505;73.818;3.588
21.505;73.818;35.877
21.505;73.817;35.875
21.505;73.817;35.873
21.505;73.817;3.587
21.505;73.817;35.867
21.505;73.817;35.865
21.505;73.817;35.862
21.506;73.817;3.586
21.506;73.817;35.858
21.506;73.817;35.855
21.506;73.817;35.853
21.506;73.817;3.585
21.506;73.817;35.847
21.506;73.817;35.845
21.506;73.817;35.843
21.506;73.817;3.584
21.506;73.817;35.838
21.506;73.817;35.835
21.506;73.817;35.832
21.506;73.817;3.583
21.507;73.817;35.828
21.507;73.817;35.825
21.507;73.816;35.823
21.507;73.816;3.582
21.507;73.816;35.817
21.507;73.816;35.815
21.507;73.816;35.813
21.507;73.816;3.581
21.507;73.816;35.808
21.507;73.816;35.805
21.507;73.816;35.802
21.507;73.816;Mrz 58
21.507;73.816;35.798
21.507;73.816;35.795
21.508;73.816;35.793
21.508;73.816;3.579
21.508;73.816;35.787
21.508;73.816;35.785
21.508;73.816;35.783
21.508;73.816;3.578
21.508;73.816;35.778
21.508;73.816;35.775
21.508;73.815;35.772
21.508;73.815;3.577
21.508;73.815;35.768
21.508;73.815;35.765
21.508;73.815;35.763
21.509;73.815;3.576
21.509;73.815;35.757
21.509;73.815;35.755
21.509;73.815;35.753
21.509;73.815;3.575
21.509;73.815;35.748
21.509;73.815;35.745
21.509;73.815;35.742
21.509;73.815;3.574
21.509;73.815;35.738
21.509;73.815;35.735
21.509;73.815;35.733
21.509;73.815;3.573
21.509;73.815;35.727
21.51;73.814;35.725
21.51;73.814;35.723
21.51;73.814;3.572
21.51;73.814;35.718
21.51;73.814;35.715
21.51;73.814;35.712
21.51;73.814;3.571
21.51;73.814;35.708
21.51;73.814;35.705
21.51;73.814;35.703
21.51;73.814;Mrz 57
21.51;73.814;35.697
21.51;73.814;35.695
21.511;73.814;35.693
21.511;73.814;3.569
21.511;73.814;35.688
21.511;73.814;35.685
21.511;73.814;35.682
21.511;73.814;3.568
21.511;73.814;35.678
21.511;73.814;35.675
21.511;73.813;35.673
21.511;73.813;3.567
21.511;73.813;35.667
21.511;73.813;35.665
21.511;73.813;35.663
21.511;73.813;3.566
21.512;73.813;35.658
21.512;73.813;35.655
21.512;73.813;35.652
21.512;73.813;3.565
21.512;73.813;35.648
21.512;73.813;35.645
21.512;73.813;35.643
21.512;73.813;3.564
21.512;73.813;35.637
21.512;73.813;35.635
21.512;73.813;35.633
21.512;73.813;3.563
21.512;73.813;35.628
21.512;73.813;35.625
21.513;73.812;35.622
21.513;73.812;3.562
21.513;73.812;35.617
21.513;73.812;35.615
21.513;73.812;35.613
21.513;73.812;3.561
21.513;73.812;35.607
21.513;73.812;35.605
21.513;73.812;35.602
21.513;73.812;Mrz 56
21.513;73.812;35.598
21.513;73.812;35.595
21.513;73.812;35.592
21.514;73.812;3.559
21.514;73.812;35.587
21.514;73.812;35.585
21.514;73.812;35.583
21.514;73.812;3.558
21.514;73.812;35.577
21.514;73.811;35.575
21.514;73.811;35.572
21.514;73.811;3.557
21.514;73.811;35.568
21.514;73.811;35.565
21.514;73.811;35.562
21.514;73.811;3.556
21.514;73.811;35.557
21.515;73.811;35.555
21.515;73.811;35.553
21.515;73.811;3.555
21.515;73.811;35.547
21.515;73.811;35.545
21.515;73.811;35.542
21.515;73.811;3.554
21.515;73.811;35.538
21.515;73.811;35.535
21.515;73.811;35.532
21.515;73.811;3.553
21.515;73.811;35.527
21.515;73.81;35.525
21.516;73.81;35.523
21.516;73.81;3.552
21.516;73.81;35.517
21.516;73.81;35.515
21.516;73.81;35.512
21.516;73.81;3.551
21.516;73.81;35.508
21.516;73.81;35.505
21.516;73.81;35.502
21.516;73.81;Mrz 55
21.516;73.81;35.497
21.516;73.81;35.495
21.516;73.81;35.493
21.516;73.81;3.549
21.517;73.81;35.487
21.517;73.81;35.485
21.517;73.81;35.482
21.517;73.81;3.548
21.517;73.81;35.478
21.517;73.809;35.475
21.517;73.809;35.472
21.517;73.809;3.547
21.517;73.809;35.467
21.517;73.809;35.465
21.517;73.809;35.463
21.517;73.809;3.546
21.517;73.809;35.457
21.518;73.809;35.455
21.518;73.809;35.452
21.518;73.809;3.545
21.518;73.809;35.448
21.518;73.809;35.445
21.518;73.809;35.442
21.518;73.809;3.544
21.518;73.809;35.437
21.518;73.809;35.435
21.518;73.809;35.433
21.518;73.809;3.543
21.518;73.809;35.428
21.518;73.809;35.425
21.518;73.808;35.422
21.519;73.808;3.542
21.519;73.808;35.418
21.519;73.808;35.415
21.519;73.808;35.413
21.519;73.808;3.541
21.519;73.808;35.407
21.519;73.808;35.405
21.519;73.808;35.403
21.519;73.808;Mrz 54
21.519;73.808;35.398
21.519;73.808;35.395
21.519;73.808;35.392
21.519;73.808;3.539
21.52;73.808;35.388
21.52;73.808;35.385
21.52;73.808;35.383
21.52;73.808;3.538
21.52;73.808;35.377
21.52;73.808;35.375
21.52;73.807;35.373
21.52;73.807;3.537
21.52;73.807;35.368
21.52;73.807;35.365
21.52;73.807;35.362
21.52;73.807;3.536
21.52;73.807;35.358
21.52;73.807;35.355
21.521;73.807;35.353
21.521;73.807;3.535
21.521;73.807;35.347
21.521;73.807;35.345
21.521;73.807;35.343
21.521;73.807;3.534
21.521;73.807;35.338
21.521;73.807;35.335
21.521;73.807;35.332
21.521;73.807;3.533
21.521;73.807;35.328
21.521;73.806;35.325
21.521;73.806;35.323
21.522;73.806;3.532
21.522;73.806;35.317
21.522;73.806;35.315
21.522;73.806;35.313
21.522;73.806;3.531
21.522;73.806;35.308
21.522;73.806;35.305
21.522;73.806;35.302
21.522;73.806;Mrz 53
21.522;73.806;35.297
21.522;73.806;35.295
21.522;73.806;35.293
21.522;73.806;3.529
21.522;73.806;35.287
21.523;73.806;35.285
21.523;73.806;35.282
21.523;73.806;3.528
21.523;73.806;35.278
21.523;73.805;35.275
21.523;73.805;35.272
21.523;73.805;3.527
21.523;73.805;35.267
21.523;73.805;35.265
21.523;73.805;35.263
21.523;73.805;3.526
21.523;73.805;35.257
21.523;73.805;35.255
21.524;73.805;35.252
21.524;73.805;3.525
21.524;73.805;35.248
21.524;73.805;35.245
21.524;73.805;35.242
21.524;73.805;3.524
21.524;73.805;35.237
21.524;73.805;35.235
21.524;73.805;35.233
21.524;73.805;3.523
21.524;73.805;35.228
21.524;73.804;35.225
21.524;73.804;35.222
21.524;73.804;3.522
21.525;73.804;35.218
21.525;73.804;35.215
21.525;73.804;35.213
21.525;73.804;3.521
21.525;73.804;35.207
21.525;73.804;35.205
21.525;73.804;35.203
21.525;73.804;Mrz 52
21.525;73.804;35.198
21.525;73.804;35.195
21.525;73.804;35.192
21.525;73.804;3.519
21.525;73.804;35.188
21.526;73.804;35.185
21.526;73.804;35.183
21.526;73.804;3.518
21.526;73.804;35.177
21.526;73.803;35.175
21.526;73.803;35.173
21.526;73.803;3.517
21.526;73.803;35.168
21.526;73.803;35.165
21.526;73.803;35.162
21.526;73.803;3.516
21.526;73.803;35.158
21.526;73.803;35.155
21.526;73.803;35.153
21.527;73.803;3.515
21.527;73.803;35.147
21.527;73.803;35.145
21.527;73.803;35.143
21.527;73.803;3.514
21.527;73.803;35.138
21.527;73.803;35.135
21.527;73.803;35.132
21.527;73.803;3.513
21.527;73.803;35.128
21.527;73.802;35.125
21.527;73.802;35.123
21.527;73.802;3.512
21.528;73.802;35.117
21.528;73.802;35.115
21.528;73.802;35.113
21.528;73.802;3.511
21.528;73.802;35.108
21.528;73.802;35.105
21.528;73.802;35.102
21.528;73.802;Mrz 51
21.528;73.802;35.098
21.528;73.802;35.095
21.528;73.802;35.093
21.528;73.802;3.509
21.528;73.802;35.087
21.528;73.802;35.085
21.529;73.802;35.083
21.529;73.802;3.508
21.529;73.802;35.078
21.529;73.802;35.075
21.529;73.801;35.072
21.529;73.801;3.507
21.529;73.801;35.068
21.529;73.801;35.065
21.529;73.801;35.063
21.529;73.801;3.506
21.529;73.801;35.057
21.529;73.801;35.055
21.529;73.801;35.053
21.53;73.801;3.505
21.53;73.801;35.048
21.53;73.801;35.045
21.53;73.801;35.042
21.53;73.801;3.504
21.53;73.801;35.038
21.53;73.801;35.035
21.53;73.801;35.033
21.53;73.801;3.503
21.53;73.801;35.027
21.53;73.8;35.025
21.53;73.8;35.023
21.53;73.8;3.502
21.53;73.8;35.018
21.531;73.8;35.015
21.531;73.8;35.012
21.531;73.8;3.501
21.531;73.8;35.008
21.531;73.8;35.005
21.531;73.8;35.003
21.531;73.8;03. Mai
21.531;73.8;34.997
21.531;73.8;34.995
21.531;73.8;34.992
21.531;73.8;3.499
21.531;73.8;34.988
21.531;73.8;34.985
21.532;73.8;34.982
21.532;73.8;3.498
21.532;73.8;34.977
21.532;73.799;34.975
21.532;73.799;34.973
21.532;73.799;3.497
21.532;73.799;34.967
21.532;73.799;34.965
21.532;73.799;34.962
21.532;73.799;3.496
21.532;73.799;34.958
21.532;73.799;34.955
21.532;73.799;34.952
21.532;73.799;3.495
21.533;73.799;34.947
21.533;73.799;34.945
21.533;73.799;34.943
21.533;73.799;3.494
21.533;73.799;34.937
21.533;73.799;34.935
21.533;73.799;34.932
21.533;73.799;3.493
21.533;73.799;34.928
21.533;73.798;34.925
21.533;73.798;34.922
21.533;73.798;3.492
21.533;73.798;34.917
21.533;73.798;34.915
21.534;73.798;34.913
21.534;73.798;3.491
21.534;73.798;34.907
21.534;73.798;34.905
21.534;73.798;34.902
21.534;73.798;Mrz 49
21.534;73.798;34.898
21.534;73.798;34.895
21.534;73.798;34.892
21.534;73.798;3.489
21.534;73.798;34.887
21.534;73.798;34.885
21.534;73.798;34.883
21.534;73.798;3.488
21.535;73.798;34.877
21.535;73.797;34.875
21.535;73.797;34.872
21.535;73.797;3.487
21.535;73.797;34.868
21.535;73.797;34.865
21.535;73.797;34.862
21.535;73.797;3.486
21.535;73.797;34.857
21.535;73.797;34.855
21.535;73.797;34.853
21.535;73.797;3.485
21.535;73.797;34.847
21.535;73.797;34.845
21.536;73.797;34.842
21.536;73.797;3.484
21.536;73.797;34.838
21.536;73.797;34.835
21.536;73.797;34.832
21.536;73.797;3.483
21.536;73.797;34.827
21.536;73.796;34.825
21.536;73.796;34.823
21.536;73.796;3.482
21.536;73.796;34.817
21.536;73.796;34.815
21.536;73.796;34.812
21.536;73.796;3.481
21.537;73.796;34.808
21.537;73.796;34.805
21.537;73.796;34.803
21.537;73.796;Mrz 48
21.537;73.796;34.797
21.537;73.796;34.795
21.537;73.796;34.793
21.537;73.796;3.479
21.537;73.796;34.788
21.537;73.796;34.785
21.537;73.796;34.782
21.537;73.796;3.478
21.537;73.796;34.778
21.537;73.796;34.775
21.538;73.795;34.773
21.538;73.795;3.477
21.538;73.795;34.767
21.538;73.795;34.765
21.538;73.795;34.763
21.538;73.795;3.476
21.538;73.795;34.758
21.538;73.795;34.755
21.538;73.795;34.752
21.538;73.795;3.475
21.538;73.795;34.748
21.538;73.795;34.745
21.538;73.795;34.743
21.538;73.795;3.474
21.539;73.795;34.737
21.539;73.795;34.735
21.539;73.795;34.733
21.539;73.795;3.473
21.539;73.795;34.728
21.539;73.794;34.725
21.539;73.794;34.722
21.539;73.794;3.472
21.539;73.794;34.718
21.539;73.794;34.715
21.539;73.794;34.713
21.539;73.794;3.471
21.539;73.794;34.707
21.539;73.794;34.705
21.54;73.794;34.703
21.54;73.794;Mrz 47
21.54;73.794;34.698
21.54;73.794;34.695
21.54;73.794;34.692
21.54;73.794;3.469
21.54;73.794;34.688
21.54;73.794;34.685
21.54;73.794;34.683
21.54;73.794;3.468
21.54;73.794;34.677
21.54;73.793;34.675
21.54;73.793;34.672
21.541;73.793;3.467
21.541;73.793;34.668
21.541;73.793;34.665
21.541;73.793;34.662
21.541;73.793;3.466
21.541;73.793;34.657
21.541;73.793;34.655
21.541;73.793;34.653
21.541;73.793;3.465
21.541;73.793;34.647
21.541;73.793;34.645
21.541;73.793;34.642
21.541;73.793;3.464
21.541;73.793;34.638
21.542;73.793;34.635
21.542;73.793;34.632
21.542;73.793;3.463
21.542;73.793;34.627
21.542;73.792;34.625
21.542;73.792;34.623
21.542;73.792;3.462
21.542;73.792;34.617
21.542;73.792;34.615
21.542;73.792;34.612
21.542;73.792;3.461
21.542;73.792;34.608
21.542;73.792;34.605
21.542;73.792;34.603
21.543;73.792;Mrz 46
21.543;73.792;34.597
21.543;73.792;34.595
21.543;73.792;34.593
21.543;73.792;3.459
21.543;73.792;34.588
21.543;73.792;34.585
21.543;73.792;34.582
21.543;73.792;3.458
21.543;73.792;34.578
21.543;73.791;34.575
21.543;73.791;34.573
21.543;73.791;3.457
21.543;73.791;34.567
21.544;73.791;34.565
21.544;73.791;34.563
21.544;73.791;3.456
21.544;73.791;34.558
21.544;73.791;34.555
21.544;73.791;34.552
21.544;73.791;3.455
21.544;73.791;34.548
21.544;73.791;34.545
21.544;73.791;34.543
21.544;73.791;3.454
21.544;73.791;34.537
21.544;73.791;34.535
21.544;73.791;34.533
21.545;73.791;3.453
21.545;73.791;34.528
21.545;73.791;34.525
21.545;73.79;34.522
21.545;73.79;3.452
21.545;73.79;34.518
21.545;73.79;34.515
21.545;73.79;34.513
21.545;73.79;3.451
21.545;73.79;34.507
21.545;73.79;34.505
21.545;73.79;34.503
21.545;73.79;Mrz 45
21.545;73.79;34.498
21.546;73.79;34.495
21.546;73.79;34.492
21.546;73.79;3.449
21.546;73.79;34.488
21.546;73.79;34.485
21.546;73.79;34.483
21.546;73.79;3.448
21.546;73.79;34.477
21.546;73.79;34.475
21.546;73.789;34.473
21.546;73.789;3.447
21.546;73.789;34.468
21.546;73.789;34.465
21.546;73.789;34.462
21.547;73.789;3.446
21.547;73.789;34.458
21.547;73.789;34.455
21.547;73.789;34.453
21.547;73.789;3.445
21.547;73.789;34.447
21.547;73.789;34.445
21.547;73.789;34.443
21.547;73.789;3.444
21.547;73.789;34.438
21.547;73.789;34.435
21.547;73.789;34.432
21.547;73.789;3.443
21.547;73.789;34.428
21.548;73.788;34.425
21.548;73.788;34.423
21.548;73.788;3.442
21.548;73.788;34.417
21.548;73.788;34.415
21.548;73.788;34.413
21.548;73.788;3.441
21.548;73.788;34.408
21.548;73.788;34.405
21.548;73.788;34.402
21.548;73.788;Mrz 44
21.548;73.788;34.398
21.548;73.788;34.395
21.548;73.788;34.393
21.549;73.788;3.439
21.549;73.788;34.387
21.549;73.788;34.385
21.549;73.788;34.383
21.549;73.788;3.438
21.549;73.788;34.378
21.549;73.787;34.375
21.549;73.787;34.372
21.549;73.787;3.437
21.549;73.787;34.367
21.549;73.787;34.365
21.549;73.787;34.363
21.549;73.787;3.436
21.55;73.787;34.357
21.55;73.787;34.355
21.55;73.787;34.352
21.55;73.787;3.435
21.55;73.787;34.348
21.55;73.787;34.345
21.55;73.787;34.342
21.55;73.787;3.434
21.55;73.787;34.337
21.55;73.787;34.335
21.55;73.787;34.333
21.55;73.787;3.433
21.55;73.787;34.327
21.55;73.786;34.325
21.551;73.786;34.322
21.551;73.786;3.432
21.551;73.786;34.318
21.551;73.786;34.315
21.551;73.786;34.312
21.551;73.786;3.431
21.551;73.786;34.307
21.551;73.786;34.305
21.551;73.786;34.303
21.551;73.786;Mrz 43
21.551;73.786;34.297
21.551;73.786;34.295
21.551;73.786;34.292
21.551;73.786;3.429
21.552;73.786;34.288
21.552;73.786;34.285
21.552;73.786;34.282
21.552;73.786;3.428
21.552;73.786;34.277
21.552;73.786;34.275
21.552;73.785;34.273
21.552;73.785;3.427
21.552;73.785;34.267
21.552;73.785;34.265
21.552;73.785;34.262
21.552;73.785;3.426
21.552;73.785;34.258
21.552;73.785;34.255
21.553;73.785;34.252
21.553;73.785;3.425
21.553;73.785;34.247
21.553;73.785;34.245
21.553;73.785;34.243
21.553;73.785;3.424
21.553;73.785;34.237
21.553;73.785;34.235
21.553;73.785;34.232
21.553;73.785;3.423
21.553;73.785;34.228
21.553;73.785;34.225
21.553;73.784;34.222
21.553;73.784;3.422
21.554;73.784;34.217
21.554;73.784;34.215
21.554;73.784;34.213
21.554;73.784;3.421
21.554;73.784;34.207
21.554;73.784;34.205
21.554;73.784;34.202
21.554;73.784;Mrz 42
21.554;73.784;34.198
21.554;73.784;34.195
21.554;73.784;34.192
21.554;73.784;3.419
21.554;73.784;34.187
21.554;73.784;34.185
21.555;73.784;34.183
21.555;73.784;3.418
21.555;73.784;34.178
21.555;73.784;34.175
21.555;73.783;34.172
21.555;73.783;3.417
21.555;73.783;34.168
21.555;73.783;34.165
21.555;73.783;34.163
21.555;73.783;3.416
21.555;73.783;34.157
21.555;73.783;34.155
21.555;73.783;34.153
21.555;73.783;3.415
21.556;73.783;34.148
21.556;73.783;34.145
21.556;73.783;34.142
21.556;73.783;3.414
21.556;73.783;34.138
21.556;73.783;34.135
21.556;73.783;34.133
21.556;73.783;3.413
21.556;73.783;34.127
21.556;73.782;34.125
21.556;73.782;34.123
21.556;73.782;3.412
21.556;73.782;34.118
21.556;73.782;34.115
21.557;73.782;34.112
21.557;73.782;3.411
21.557;73.782;34.108
21.557;73.782;34.105
21.557;73.782;34.103
21.557;73.782;Mrz 41
21.557;73.782;34.097
21.557;73.782;34.095
21.557;73.782;34.093
21.557;73.782;3.409
21.557;73.782;34.088
21.557;73.782;34.085
21.557;73.782;34.082
21.557;73.782;3.408
21.558;73.782;34.078
21.558;73.781;34.075
21.558;73.781;34.073
21.558;73.781;3.407
21.558;73.781;34.067
21.558;73.781;34.065
21.558;73.781;34.063
21.558;73.781;3.406
21.558;73.781;34.058
21.558;73.781;34.055
21.558;73.781;34.052
21.558;73.781;3.405
21.558;73.781;34.047
21.559;73.781;34.045
21.559;73.781;34.043
21.559;73.781;3.404
21.559;73.781;34.037
21.559;73.781;34.035
21.559;73.781;34.032
21.559;73.781;3.403
21.559;73.781;34.028
21.559;73.781;34.025
21.559;73.78;34.022
21.559;73.78;3.402
21.559;73.78;34.017
21.559;73.78;34.015
21.559;73.78;34.013
21.56;73.78;3.401
21.56;73.78;34.007
21.56;73.78;34.005
21.56;73.78;34.002
21.56;73.78;03. Apr
21.56;73.78;33.998
21.56;73.78;33.995
21.56;73.78;33.992
21.56;73.78;3.399
21.56;73.78;33.987
21.56;73.78;33.985
21.56;73.78;33.983
21.56;73.78;3.398
21.56;73.78;33.978
21.561;73.78;33.975
21.561;73.779;33.972
21.561;73.779;3.397
21.561;73.779;33.968
21.561;73.779;33.965
